BANK,IFSC,MICR,BRANCH,ADDRESS,CITY1,CITY2,STATE,STD CODE,PHONE
ANDHRA BANK,ANDB0002741,272011351,BANSI,"NEAR BUS STAND,NAUGARH ROAD,BANSI,SIDHARTHNAGAR,UTTAR PRADESH,272153",SIDHARTHANAGAR,BANSI,UTTAR PRADESH,5545,25504
ANDHRA BANK,ANDB0002740,400011059,MIRA ROAD,"GROUND FLOOR,THE SKYLINE SHANTI PARK,NEXT TO ST XAVIER HIGH SCHOOL,MIRA ROAD,EAST THANE,401107",THANE,MIRA-BHAYANDAR,MAHARASHTRA,0,7718070725
ANDHRA BANK,ANDB0002738,400011060,DIVA,"SHOP NO 5 6,SMG VIDYAMANDIR SCHOOL BUILDING,DIVA AGASON ROAD,DIVA EAST 400612,THANE DISTRICT",THANE,THANE,MAHARASHTRA,0,9768388923
ANDHRA BANK,ANDB0002737,641011019,VEERAPANDI PIRIVU,"SRI RANGANATHAR COMPLEX,FIRST FLOOR,VEERAPANDI PIRIVU,PRESS COLONY POST,COIMBATORE,641019,TAMIL NADU",COIMBATORE,COIMBATORE,TAMIL NADU,0,9543393445
ANDHRA BANK,ANDB0002736,641011018,CHINNA VEDAMPATTI,"NO 67 8,CHINNA VEDAMPATTI ROAD,GANAPATHY,COIMBATORE,641006",COIMBATORE,COIMBATORE,TAMIL NADU,0,9543393445
ANDHRA BANK,ANDB0002735,208011007,KESHAVPURAM,"U P AWAS VIKAS PARISHAD COMPLEX,B BLOACK,KESHAVPURAM,KALYANPUR,KANPUR,208017",KANPUR CITY,KALYANPUR,UTTAR PRADESH,0,8009984373
ANDHRA BANK,ANDB0002734,148011103,MOHAMADPUR,"IN FRONT OF DERA SANT UTTARDEV,BADI SADAK,VPO MAHAMADPUR,TAHSIL DHURI,SANGRUR DIST,148020",SANGRUR,DHURI,PUNJAB,1675,293734
ANDHRA BANK,ANDB0002733,364011121,DWARKA,"DWARKA BRANCH,BHADRAKALI CHOWK,INFRONT PAAWAN TRAVELS,DWARKA,361335",JAMNAGAR,DWARKA,GUJARAT,0,9439668020
ANDHRA BANK,ANDB0002732,380011014,CHANGODAR,"SURVEY NO 555,SHOP NO 1 AND 2,PATEL COMPLEX,CHANGODAR,382213",AHMADABAD,CHANGODAR,GUJARAT,79,26651210
ANDHRA BANK,ANDB0002730,492011007,TATIBANDH,"VIJ COMPLEX,INFRONT OF LUNKAD PETROL PUMP,RING ROAD 2,TATIBANDH,RAIPUR DIST,CHATTISGARH,492099",RAIPUR,TATIBANDH,CHHATTISGARH,771,2575777
ANDHRA BANK,ANDB0002729,110011096,RAMPHAL CHOWK SECTOR SEVEN,"E 595 596,PARAM EXT,RAMPHAL CHOWK,DWARAKA SECTOR 7,NEW DELHI,110045",DELHI,DELHI,DELHI,11,25713641
ANDHRA BANK,ANDB0002728,110011095,PATHARGANJ,"A 201,CHANDER VIHAR MARKET,PATHARKANJ,DELHI,110092",DELHI,DELHI,DELHI,11,25713640
ANDHRA BANK,ANDB0002727,110011094,MUNDKA,"PLOT NO 193,METRO PILLAR 543,MUNDKA,NEW DELHI,110041",DELHI,DELHI,DELHI,11,25713641
ANDHRA BANK,ANDB0002726,632011202,ARANI,"ARANI BRANCH,GANDHI ROAD BESIDE KPK PETROL BUNK,ARANI,632301",TIRUVANNAMALAI,ARNI,TAMIL NADU,0,9087984954
ANDHRA BANK,ANDB0002725,636011102,DHARMAPURI,"DHARMAPURI BRANCH,OPP TO COLLECTOR OFFICE,NEAR BUS STAND,DHARMAPURI,636701",DHARMAPURI,DHARMAPURI,TAMIL NADU,0,9941449487
ANDHRA BANK,ANDB0002724,440011008,ITWARI,"MANORAMA HEIGHTS,CENTRAL AVENUE ROAD,NEAR TELEPHONE EXCHANGE,NAGPUR",NAGPUR,NAGPUR,MAHARASHTRA,712,2737799
ANDHRA BANK,ANDB0002723,411011016,WAKAD,"SHOP NO 2,G O SQUARE,S NO 249,250,251,WAKAD,PUNE,411057",WASHIM,WAKAD,MAHARASHTRA,0,9545595475
ANDHRA BANK,ANDB0002722,440011009,WADI,"PLOT NO 10,H NO 27,LALAJI ESTATE,NEAR SHUBHAM TYRES,AMARAVATI ROAD,WADI,NAGPUR",NAGPUR,WADI,MAHARASHTRA,7104,222121
ANDHRA BANK,ANDB0002721,250011008,ZONAL OFFICE MEERUT BRANCH,"ANDHRA BANK ZO MEERUT, 786 BEGUMBRIDGE MEERUT, 250002",MEERUT,MEERUT,UTTAR PRADESH,0,1212765100
ANDHRA BANK,ANDB0002720,,ZONAL OFFICE SRIKAKULAM,"NEAR RCB BRANCH,DAY AND NIGHT JUNCTION,SRIKAKULAM,ANDHRA PRADESH",SRIKAKULAM,SRIKAKULAM,ANDHRA PRADESH,8942,229144
ANDHRA BANK,ANDB0002719,,ZONAL OFFICE SAMBALPUR,"ZONAL OFFICE SAMBALPUR,GM COLLEGE ROAD,SAMBALPUR,768001,ODISHA",SAMBALPUR,SAMBALPUR,ODISHA,663,2532707
ANDHRA BANK,ANDB0002718,,ZONAL OFFICE HUBLI,"FIRST FLOOR,SWARNA CITY CENTER,NEAR RAILWAY STATION,STATION ROAD,HUBLI,580023",DHARWAD,HUBLI-DHARWAD,KARNATAKA,8362,261471
ANDHRA BANK,ANDB0002715,,TELANGANA CIRCLE OFFICE WARANGAL,"D NO 4 7 152,NRR BHAVAN,HANAMKONDA,WARANGAL,506001",WARANGAL,WARANGAL,TELANGANA,870,2540585
ANDHRA BANK,ANDB0002714,,CIRCLE OFFICE HYDERABAD,"FIRST FLOOR,ANDHRA BANK BUILDING,KOTI,SULTAN BAZAR,HYDERABAD,500095",HYDERABAD,HYDERABAD,TELANGANA,0,23468610
ANDHRA BANK,ANDB0002712,,CIRCLE OFFICE MUMBAI,"AML 2,MAHAKALI CAVES ROAD 8,MAHAL INDUSTRIAL ESTATE,ANDHERI,MUMBAI,400093",GREATER BOMBAY,MUMBAI,MAHARASHTRA,22,26876175
ANDHRA BANK,ANDB0002711,,CIRCLE OFFICE NEW DELHI,"AGARWAL CORPORATE TOWERS,PLOT NO 23,RAJENDRA PALACE,DELHI,8",DELHI,DELHI,DELHI,11,25713650
ANDHRA BANK,ANDB0002709,307011002,ABU ROAD,KAVITHA COMPLEX MOUNT ROAD OPP BUS STAND ABU ROAD SIROHI RAJASTHAN 307026,SIROHI,SIROHI,RAJASTHAN,141,2360990
ANDHRA BANK,ANDB0002708,306011002,PALI,NO 3 4 AHINSA COMPLEX NEAR AMBEDKAR CIRCLE PALI RAJASTHAN 306401,PALI,PALI,RAJASTHAN,141,2360990
ANDHRA BANK,ANDB0002707,713011104,KHALERPOOL,"KHALERPOOL VILLAGE,MACHKHANL POST,RAIN PS,BURDWAN DIST,713101",BARDDHAMAN,RAINA,WEST BENGAL,342,2588539
ANDHRA BANK,ANDB0002706,713011103,SEHARA BAZAR,"SUPER SEHERA MARKET,VILL PO,SEHERA BAZAR DIST,BURDWAN,713423",BARDDHAMAN,RAINA,WEST BENGAL,3451,254142
ANDHRA BANK,ANDB0002705,400011058,VASAI  EAST,"SHOP NO 19 20,BLDG NO 1,TYPE RO AGARWAL NAGRI,OPP FIRE BRIGADE,VASAI EAST,MAHARASTRA,401208",THANE,PALGHAR,MAHARASHTRA,0,8097838259
ANDHRA BANK,ANDB0002704,500011204,DELITE BRANCH,"ROAD NO 45,JUBILEEEE HILLS,HYDERABAD",HYDERABAD,HYDERABAD,TELANGANA,40,23421288
ANDHRA BANK,ANDB0002703,524011742,TADA,"PLOT NO 19 AND 26,SRI CHENGALAMMA NAGAR,TADA MANDAL,SPSR NELLORE DIST,ANDHRA PRADESH,524401",NELLORE,TADA,ANDHRA PRADESH,8623,249703
ANDHRA BANK,ANDB0002702,341011002,NAGAUR,HOTEL MAYUR VIHAR PALACE OUTSIDE DELHI GATE DELHI ROAD NAGAUR RAJASTHAN 341001,NAGAUR,NAGAUR,RAJASTHAN,141,2360990
ANDHRA BANK,ANDB0002701,492011101,RAJIM,"WARD NO1,GULAB RAO,MAHADIK COMPLEX,SUNDAR SHARMA CHOWK,RAJIM,GARIYABAND DISTRICT,CHHATTISGARH,493885",RAIPUR,RAJIM,CHHATTISGARH,755,2556487
ANDHRA BANK,ANDB0002700,495011003,MUNGELINAKA,"H NO 2 39,NARMADA NAGAR,RING ROAD NO 2,GAURAV PATH,MUNGELINAKA,BILASPUR DIST,CHATTISGARH,495001",BILASPUR,MUNGELI,CHHATTISGARH,775,2271388
ANDHRA BANK,ANDB0002699,494011101,KANKER,"KANKER BRANCH,UP DOWN STREET,NEAR HOTAL LAKE VIEW,KANKER DIST,CHHATTISGARH,494334",KANKER,KANKER,CHHATTISGARH,7868,223885
ANDHRA BANK,ANDB0002698,486011001,REWA,"BESIDE NEW BUSSTAND,NEAR SAMADAYA MALL.SAMAN TIRAHA AT MAUJA SAMAN 580,TEHSIL HUZUR,REWA DIST,MP,486001",REWA,REWA,MADHYA PRADESH,766,2230334
ANDHRA BANK,ANDB0002697,641011017,CORPORATE FINANCE BR,NO 134 135 EAST PERIYASAMI ROAD R S PURAM COIMBATORE TAMILNADU 641002,COIMBATORE,COIMBATORE,TAMIL NADU,0,9543393445
ANDHRA BANK,ANDB0002696,630011102,DEVAKOTTAI,239 TIRUPATHUR ROAD NEAR HEAD POST OFFICE BALAJI DENTAL HOSPITAL 1ST FLOOR DEVAKOTTAI TAMILNADU 630302,SIVAGANGA,SIVAGANGA,TAMIL NADU,0,9543393445
ANDHRA BANK,ANDB0002695,520011727,KALIDINDI,"KALIDINDI MANDAL,521334,KRISHNA DIST",KRISHNA,KALIDINDI,ANDHRA PRADESH,0,9701704095
ANDHRA BANK,ANDB0002694,333011002,JHUNJHUNU,G FLOOR B 21 RAMA COMPLEX MAAN NAGAR JHUNJHUNU RAJASTHAN 333001,JHUNJHUNU,JHUNJHUNU,RAJASTHAN,141,2360990
ANDHRA BANK,ANDB0002693,636011007,KUPPANOOR,1 12 HARURU MAIN ROAD KUPPANOOR POST SUKKAMPATTI VIA SALEM 636122,SALEM,SALEM,TAMIL NADU,0,9976812426
ANDHRA BANK,ANDB0002692,208011006,JAJMAU,"D NO 347 D,DEFENCE COLONY,JAJMAU,KANPUR NAGAR,UTTAR PRADESH,208010",KANPUR CITY,KANPUR,UTTAR PRADESH,0,9554522786
ANDHRA BANK,ANDB0002691,534011207,TANUKU NH ROAD,"TANUKU NH ROAD,OPP SRICHAITANYA TECHNO SCHOOL,SHOP NO 5 6,BYPASS ROAD,TANUKU,WG DT,AP,534211",WEST GODAVARI,TANUKU,ANDHRA PRADESH,8812,230938
ANDHRA BANK,ANDB0002690,313011004,RAJSAMAND,PRIYANKA PLAZA OPP AWARI MATA KA MANDIR RAJ NAGAR ROAD RAJSAMAND RAJASTHAN 313326,RAJSAMAND,RAJSAMAND,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002689,700011038,SAJIRHAT,"MAYER ASHIRBAD,SODEPUR ROAD,SAJIRHAT,24 PARGANAS NORTH,700131",NORTH 24 PARGANAS,NEW BARRACKPUR,WEST BENGAL,33,25378008
ANDHRA BANK,ANDB0002687,400011054,KOPERKHAIRANE,"GROUND FLOOR,MIRAJ CASA BEAVNA,PLOT NO 73,SECTOR 17,KOPERKHAIRANE,NAVI MUMBAI,400709",THANE,NEW BOMBAY,MAHARASHTRA,22,27551319
ANDHRA BANK,ANDB0002686,700011037,TINNA,"SAIMA COMPLEX,ILAMPUR,P.O TINNA,PS PANDUA,HOOGHLY,712149",HUGLI,PANDUA,WEST BENGAL,3213,266193
ANDHRA BANK,ANDB0002685,700011036,NILGUNJ,"NILGUNJ HAAT,BESIDE NILGUNJ SIKSHAYATAN SCHOOL,BARASAT NORTH 24 PARGANAS,700121",NORTH 24 PARGANAS,NILGANJ,WEST BENGAL,33,25353535
ANDHRA BANK,ANDB0002684,303011004,SHAHPURA,"BAL KRISHNA KUMAWAT,NEEM KA THANA ROAD,OPP HEAD POST OFFICE,SHAHPURA",JAIPUR,SHAHPURA,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002683,301011004,BEHROR,"GANAPATI REAL MART,DEVELOPER LTD,GANAPATI TOWER,CC 2,RIICO INDUSTRIAL AREA,BEHROR",ALWAR,BEHROR,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002682,400011057,VANGANI,"NO 001 002,TULSI SANKALP,VANGANI DIST,THANE,421503",THANE,VANGANI,MAHARASHTRA,0,9869863652
ANDHRA BANK,ANDB0002681,400011056,SHIRGAON,"GROUND FLOOR,SHYBH PLAZA,NEAR MOHAN PALMS,SHIRGAON,421503",THANE,SHIRGAON-SATPATI,MAHARASHTRA,0,8007839811
ANDHRA BANK,ANDB0002680,400011055,CBD BELAPUR,"SHOP NO 5 6,PLOT NO 89 AND 90,SECTOR 15,MAHAAVIR ICON,CBD BELAPUR,NAVI MUMBAI",THANE,THANE,MAHARASHTRA,0,9432201117
ANDHRA BANK,ANDB0002679,507011626,PALERU,"H O Y MURALI,LANE OPP TO BUSSTAND,KUSUMANCHI MANDAL,KHAMMAM DIST,TELANGANA,50715",KHAMMAM,KUSUMANCHI,TELANGANA,0,9440908800
ANDHRA BANK,ANDB0002678,517011025,T K STREET,H NO 8 3 310 KOTHA VEEDHI T K STREET TIRUPATI 517501,CHITTOOR,TIRUPATI,ANDHRA PRADESH,877,2222298
ANDHRA BANK,ANDB0002677,504011705,REBBENA,SNO 207 A PLOT NO 16 REBBENA ADILABAD DT 504292 TELANGANA,ADILABAD,REBBENA,TELANGANA,8735,221717
ANDHRA BANK,ANDB0002676,518011645,DORNIPADU,"DORNIPADU BRANCH,MAIN ROAD,KURNOOL DIST,518135",KURNOOL,DORNIPADU,ANDHRA PRADESH,0,9849748566
ANDHRA BANK,ANDB0002675,500011205,KHANAMET,"FLAT NO G 5,MAGNAS LAKE VIEW APRT,KHANAMET VILLAGE,SERILINGAMPALLY MANDAL,RR DIST,500081,TELANGANA",RANGAREDDY,SERI-LINGAMPALLY,TELANGANA,0,9491882114
ANDHRA BANK,ANDB0002674,503011506,YELLAREDDY,"H NO 6 1 40 1,OPP CHURCH COMPOUND,MAIN ROAD,YELLAREDDY,503122",NIZAMABAD,YELLAREDDY,TELANGANA,8465,228855
ANDHRA BANK,ANDB0002673,180011004,GURUNANAK NAGAR,"GURUNANAK NAGAR,H NO 43 2 4,NEAR KHAISA CHOWK,JAMMU KASHMIR,180004",JAMMU,JAMMU,JAMMU AND KASHMIR,0,9086032375
ANDHRA BANK,ANDB0002672,509011103,CHITYALA WANAPARTHY,DNO 21 143 GANDHI CHOWK WANAPARTHI 509103,MAHBUBNAGAR,WANAPARTHI,ANDHRA PRADESH,0,9849848534
ANDHRA BANK,ANDB0002671,326011002,JHALAWAR,"SHALMA VILLA,PURANA TAANGA ADDA,MANGALPURA,JHALAWAR,RAJASTHAN,326001",JHALAWAR,JHALAWAR,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002670,393011051,ANKLESHWAR,"SURVEY NO 3564,R S NO 584,SHOP NO NG1,NG2,ISHKRIPA SHOPPING PLAZA,STATION ROAD,ANKLESHWAR,GUJARAT,393001",BHARUCH,ANKLESHWAR,GUJARAT,0,9885656560
ANDHRA BANK,ANDB0002669,380011013,CHANDKHEDA,"SHOP NO 12 13 14,DHARTI CRYSTAL,IOC TRAGAD ROAD,AHMEDABAD ,382470",AHMADABAD,AHMEDABAD,GUJARAT,79,27631326
ANDHRA BANK,ANDB0002668,110011093,GURGOAN ROSEWOOD CITY,"SHOP NO 79,80,GROUND FLOOR, EROS CITY SQUARE,ROSEWOOD CITY,SEC 49,GURGOAN,HARYANA",GURGAON,GURGAON,HARYANA,11,25713641
ANDHRA BANK,ANDB0002667,110011092,GURGOAN NIRVANA,"SHOP NO B GF 008,VNITECH BUSINESS ZONE,NIRVANA COUNTRY,GURGAON,HARYANA 122018",GURGAON,GURGAON,HARYANA,11,25713641
ANDHRA BANK,ANDB0002666,502011722,SHANKARAM PET,"D NO 13 21,MEDAK ROAD,SHANKARAM PET VILLAGE,MEDAK DIST,502271,TELANGANA",MEDAK,SHANKARAMPET,TELANGANA,0,8500893689
ANDHRA BANK,ANDB0002665,507011625,BANAPURAM,"H NO 4 138,BANAPURAM VILLAGE,MUDIGONDA MANDAL,KHAMMAM DIST,507169",KHAMMAM,MUDIGONDA,TELANGANA,870,2551058
ANDHRA BANK,ANDB0002664,506011525,CHINNAPENDYAL KARUNAPURAM,"H NO 1 75,VANGALAPALLY VILLAGE,CHINNAPENDYAL KARUNAPURAM,GHANPUR MANDAL,WARANGAL,506144",WARANGAL,GHANAPUR,TELANGANA,0,9440908800
ANDHRA BANK,ANDB0002663,533011306,PASARLAPUDI,"D NO 4 137 A 1,NEAR KONDALAMMA CHINTA,PASARLAPUDI,MAMIDIKODURU",EAST GODAVARI,TATIPAKA,ANDHRA PRADESH,886,223811
ANDHRA BANK,ANDB0002662,682011009,KAKKANAD,"D NO 10 766,CHAKKOLATH,VSNL ROAD,KAKKANAD,KOCHI,682030",ERNAKULAM,KAKKANAD,KERALA,484,2207777
ANDHRA BANK,ANDB0002661,700011035,HABRA,"NO 40,JESSORE ROAD,JAYGACHI,HABRA POST,743263",NORTH 24 PARGANAS,HABRA,WEST BENGAL,0,8584946464
ANDHRA BANK,ANDB0002660,700011034,SODEPUR,"184B, J K CHATTERJEE ROAD,KEYAMORE,SODEPUR,700110",NORTH 24 PARGANAS,PANIHATI,WEST BENGAL,0,9674047363
ANDHRA BANK,ANDB0002659,533011020,PRATAP NAGAR,"2 305,NEAR NERELAMMA TEMPLE,INDRAPALEM,KAKINADA,533006",EAST GODAVARI,KAKINADA,ANDHRA PRADESH,884,2356733
ANDHRA BANK,ANDB0002658,500011199,SATAVAHANA NAGAR,"3 6 347,PLOT NO 9,LAKSHMI NARAYANA COLONY,SAROOR NAGAR,DANAPURAM,LB NAGAR,HYDERABAD,500074",RANGAREDDY,L.B.NAGAR,TELANGANA,0,9642057884
ANDHRA BANK,ANDB0002657,631011203,MADDUR,"FIRST FLOOR,MAIN ROAD,K KP COMPLEX, NEAR BUS STAND,MADDUR,631206,TAMIL NADU",THIRUVALLUR,MADHUR,TAMIL NADU,44,25332944
ANDHRA BANK,ANDB0002656,520011726,KANDRIKA KODURU,"D NO 1 54 3,KODURU NEAR KANDRIKA,G KONDURU MANDAL,KRISHNA DT ,521230",KRISHNA,G.KONDURU,ANDHRA PRADESH,866,2569455
ANDHRA BANK,ANDB0002655,638011007,KUMARAPALAYAM,"KUMARAPALAYAM,SURVEY WARD C ,BLOCK NO18,TS NO 49,NEAR GOWRI THEATRE,NEW PALLIPALAYAM MAIN ROAD,NAMAKKAL DIST,TN,638183",NAMAKKAL,KOMARAPALAYAM,TAMIL NADU,0,9543393445
ANDHRA BANK,ANDB0002654,639011002,KARUR,"KARUR,TS NO 1188,1,WARD NO 1,D NO 48,121,TVK ROAD,KARUR, TAMILNADU,639001",KARUR,KARUR,TAMIL NADU,0,9453393445
ANDHRA BANK,ANDB0002652,312011003,NIMBAHEDA,"GROUND FLOOR,PLOT NO 7 AND 8,UDAMPUR ROAD,NIMBAHEDA,CHITTORGARH,RAJASTAN,312601",CHITTAURGARH,NIMBAHERA,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002651,411011015,GHORPADI,"YASHSHREE,GROUND FLOOR,S NO 69,HISSA NO 2 2 2,B T KAWADE ROAD,GHORPUDI,PUNE",PUNE,PUNE,MAHARASHTRA,0,9921536611
ANDHRA BANK,ANDB0002650,700011033,MUKUNDAPUR,"544 B 3,NAYABAD MAIN ROAD,P.O MUKUNDAPUR,KOLKATA 700099",PURBA MEDINIPUR,MUKUNDAPUR,WEST BENGAL,0,9433611936
ANDHRA BANK,ANDB0002649,141011005,SHAHEED BHAGAT SINGH NAGAR,"SCF 24 25 26,SHAHEED BHAGAT SINGH NAGAR,PAKHOWAL ROAD,LUDHIANA,PUNJAB 141001",LUDHIANA,LUDHIANA,PUNJAB,161,2681055
ANDHRA BANK,ANDB0002648,143011004,RANJEET AVENUE,"SCO 29,RANJEET AVENUE,AMRITSAR,PUNJAB,143101",AMRITSAR,AMRITSAR,PUNJAB,0,9888330818
ANDHRA BANK,ANDB0002647,305011004,BEAWAR,"GROUND FLOOR,NURSING GALI,AGRASEN BAZAR,BEWAR,AJMER, RAJASTHAN,305901",AJMER,BEAWAR,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002646,305011003,KISHANGARH,"PLOT NO 30,VINAYAK NAGAR,OPP R K COMMUNITY CENTER,JAIPUR ROAD,MADENGANJ,KISHANGARH,AJMER,RAJASTAN,305808",AJMER,KISHANGARH,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002645,332011002,SIKAR,"GROUND FLOOR,OPP MARU TEMPLE,NEAR JAIN NURSING HOME,STATION ROAD,SIKAR,RAJASTHAN,332001",SIKAR,SIKAR,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002644,322011003,HINDOUN,"GROUND FLOOR,KHASARA NO 6036,TIRUPATHI NAGAR,HINDOUN,KARAULI,RAJASTHAN,322252",KARAULI,HINDAUN,RAJASTHAN,141,2360986
ANDHRA BANK,ANDB0002643,302011011,JAGATPURA,"S 1 09 AND S 1 10,TDA EMPLOYEE COLONY,NEAR NRI COLONY,TEELAWALA,JAGATPURA,JAIPUR",JAIPUR,JAIPUR,RAJASTHAN,0,9983159986
ANDHRA BANK,ANDB0002642,632011006,SHOLINGAR,"37,SUBBA RAO STREET,SHOLINGAR,WALAJA TALUK,VELLORE DIST,631102,TAMIL NADU",VELLORE,SHOLINGHUR,TAMIL NADU,44,25332944
ANDHRA BANK,ANDB0002641,600011069,SELAIYUR,"PLOT NO 11,DOOR NO 11A,VENKATESAN STREET,SELAIYUR,EAST TAMBARAM,CHENNAI,600059",KANCHEEPURAM,SELAIYUR,TAMIL NADU,44,25332944
ANDHRA BANK,ANDB0002640,600011072,ANNA NAGAR WEST,"W 61,6TH STREET,ANNA NAGAR WESTERN EXTENSION,CHENNAI,600101",CHENNAI,CHENNAI,TAMIL NADU,44,25332944
ANDHRA BANK,ANDB0002639,524011016,KOTHUR NELLORE RURAL,"D NO 4 226 4,PLOT NO 9,THUMMALA LAYOUT,PODALAKUR ROAD,KOTHUR,524004",NELLORE,KOTHURU,ANDHRA PRADESH,8612,359499
ANDHRA BANK,ANDB0002638,523011802,KONDAPI,MADDULUR ROAD KONDAPI PRAKASAM DT AP,PRAKASAM,KONDAPI,ANDHRA PRADESH,8598,225331
ANDHRA BANK,ANDB0002637,530011053,SAGAR NAGAR,"D NO 5 73,MIG A 73,SAGAR NAGAR,VISAKHAPATNAM,500045",VISHAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0,9440402108
ANDHRA BANK,ANDB0002635,535011013,RAMAVARAM,SNO 89 10 K L PURAM MAIN ROAD RAMAVARAM AYYANNAPETA VIZIANAGARAM DT,VIZIANAGARAM,GANTYADA,ANDHRA PRADESH,0,9553030777
ANDHRA BANK,ANDB0002634,506011524,MULUG,"H NO 6 56 1,MAIN ROAD,MULUG VILLAGE AND MANDAL,WARANGAL DT,TELANGANA,506343",WARANGAL,MULUG,TELANGANA,0,9440908800
ANDHRA BANK,ANDB0002633,722011002,BANKURA,"PRATAPBAGAN COLLEGE ROAD,DT TUN PO,BANKURA,722101",BANKURA,BANKURA,WEST BENGAL,0,9434575402
ANDHRA BANK,ANDB0002632,518011110,UDUMALPURAM,"PLOT NO 29,MAIN ROAD,AUTO NAGAR,NANDYAL,518502",KURNOOL,NANDYAL,ANDHRA PRADESH,8514,222100
ANDHRA BANK,ANDB0002631,518011111,POLURU,"HOLY FAMILY,CHURCH COMPLEX,MAIN ROAD,POLURU VILLAGE,NANDYAL MANDAL,KURNOOL,AP",KURNOOL,NANDYAL,ANDHRA PRADESH,8514,222100
ANDHRA BANK,ANDB0002630,682011010,MARADU,"MADATHIPARAMBIL ARCADE,KUNDANNUR JUNCTION,OPP INDIAN OIL PUMP,MARADU P O,ERNAKULAM 682304",ERNAKULAM,MARADU,KERALA,484,2207777
ANDHRA BANK,ANDB0002629,682011008,KALOOR,"FIRST FLOOR,CHAMMANY PLAZA,KALOOR,KADAVANTHRA ROAD,KATTAKKARA JUNCTION,KALOOR,682017",ERNAKULAM,KALOOR,KERALA,484,2207777
ANDHRA BANK,ANDB0002628,380011012,GHODDOD ROAD,"UG SHOP NO 10 TO 12,SURVEY NO 513,SARELA SHOPPING CENTRE,GHODDOD ROAD,SURAT,395007",SURAT,SURAT,GUJARAT,79,26651210
ANDHRA BANK,ANDB0002627,362011001,JUNAGARH,"SHOP NO 6,7,KOTECHA COMM CENTRE,OPP SARDAR PATEL BHAVAN,JAYSHREE TALKIES,JUNAGARH,362001",JUNAGADH,JUNAGADH,GUJARAT,79,26651210
ANDHRA BANK,ANDB0002626,360011041,GONDAL,"BALMUKUND BHAVAN,OPP PAREKH PAPER MILL,NEAR JAIL CHOWK,JETPUR ROAD,GONDAL,360311",RAJKOT,GONDAL,GUJARAT,79,26651210
ANDHRA BANK,ANDB0002625,360011004,KALAWAD ROAD,"SHILPAN SQUARE,150 FEET RING ROAD,INDIRA CIRCLE,KALAWAD ROAD,RAJKOT,360005,GUJARAT",RAJKOT,RAJKOT,GUJARAT,0,9769559560
ANDHRA BANK,ANDB0002624,380011012,NEW CG ROAD,"SURVEY NO 683 2,PLOT NO 206,211 A 11,12,13,SOPAN COMPLEX,NEW CG ROAD,AHMEDABAD,382424",AHMADABAD,AHMEDABAD,GUJARAT,0,7567856852
ANDHRA BANK,ANDB0002623,380011011,THALTEJ,"30, S G MALL,OPP HOME TOWN,THALTEJ,AHMEDABAD,380054",AHMADABAD,AHMEDABAD,GUJARAT,79,26651210
ANDHRA BANK,ANDB0002622,380011010,VASTRAPUR,"1ST FLOOR,SHOP 1 TO 4,KALYAN TOWERS,OPP ALPHA ONE MALL NEAR KALYAN PUSHTI TEMPLE,VASTRAPUR,AHMEDABAD 380006",AHMADABAD,AHMEDABAD,GUJARAT,79,26651210
ANDHRA BANK,ANDB0002621,444011302,KHAMGAON,"GROUND FLOOR,RATHI TOWER,AKOLA BAZAR,GANDHI CHOWK,KHAMGAON DIST,BULDHANA,444303",BULDHANA,KHAMGAON,MAHARASHTRA,7263,254493
ANDHRA BANK,ANDB0002620,411011014,AUNDH,"SHOP NO S 1B,S 1C,ROHAN NILAY,SANGAVI ROAD,AUNDH,PUNE,411007",SATARA,AUNDH,MAHARASHTRA,0,7754027007
ANDHRA BANK,ANDB0002619,535011203,BUSAYAVALASA,DNO 146 159 OPP SAI TEMPLE NEAR POLICE STATION RAMBHADRAPURAM,VIZIANAGARAM,RAMABHADRAPURAM,ANDHRA PRADESH,0,8125664445
ANDHRA BANK,ANDB0002618,500011203,"NICMAR CAMPUS,JAGGAMGUDA","NICMAR,D NO 7 06,SIKHAVIHAR,ADILABAD,JAGGAMGUDA VILL,SHAMIRPET MANDAL,R R DIST,TELANGANA,500078",RANGAREDDY,ALIABAD,TELANGANA,0,8790468353
ANDHRA BANK,ANDB0002617,533011404,UNDURU,DNO 3 51 MAIN ROAD UNDURU 5333262,EAST GODAVARI,RAMACHANDRAPURAM,ANDHRA PRADESH,0,9652887844
ANDHRA BANK,ANDB0002616,501011682,RAMPALLE,"PRABAKAR REDDY COLONY,RAMPALLE VILLAGE AND PANCHAYAT,KEESARA MANDAL,R R DIST,501301",RANGAREDDY,KEESARA,TELANGANA,0,9553363664
ANDHRA BANK,ANDB0002615,505011104,CHELGAL,"H NO 5 88, CHELGAL VILLAGE,JAGTIAL DIST,KARIMNAGAR,505455",KARIMNAGAR,JAGTIAL,TELANGANA,0,8374969587
